Pattern,Value,KICH-Support,KIRC-Support,KIRP-Support
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'PDZD3.79849=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'TRIM10.10107=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'NXNL2.158046=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'SLC22A11.55867=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'CDH6.1004=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'PLEKHJ1.55111=EH', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HAVCR1.26762=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'CLRN3.119467=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'ALPI.248=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'TMEM176B.28959=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'PLEKHJ1.55111=EH', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'C1orf186.440712=EL', 'HNF4A.3172=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'ADAM18.8749=M', 'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'ACE2.59272=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'UGT1A7.54577=M', 'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'RHCG.51458=EH', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC10A2.6555=EL', 'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'ADAM18.8749=M', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'ACSM2B.348158=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'ACSM2A.123876=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'GLYAT.10249=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'NAT8.9027=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'TRIM10.10107=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'ACSM2A.123876=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'KBTBD11.9920=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'COL23A1.91522=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'NRXN2.9379=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL', 'RDH5.5959=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'PDZD3.79849=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'ANG.283=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'UGT2A3.79799=EL', 'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'BBOX1.8424=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'GLYAT.10249=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'LOC285733.285733=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'SLC28A1.9154=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'SLC7A9.11136=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'RHCG.51458=EH', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'TM4SF5.9032=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'FCAMR.83953=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HAVCR1.26762=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'CLDN2.9075=EL', 'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HHLA2.11148=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'TRIM15.89870=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GBA3.57733=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'SLC6A13.6540=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'NAT8.9027=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HAVCR1.26762=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'C1orf186.440712=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'FCAMR.83953=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'RHCG.51458=EH', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'CDH6.1004=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'ADAM18.8749=M', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'SLC5A10.125206=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'CDHR5.53841=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'TRIM15.89870=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'NXNL2.158046=EL', 'NGEF.25791=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'SLC22A11.55867=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'ALPI.248=L', 'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'SLC39A5.283375=EL', 'ANG.283=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'NTN1.9423=EH', 'HNF4A.3172=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'ANG.283=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'CLRN3.119467=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'DPYS.1807=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'C8orf22.492307=M', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL', 'PDZD3.79849=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'SLC7A9.11136=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL', 'LGALS2.3957=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'CDH6.1004=EL', 'SLC39A5.283375=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'C1orf186.440712=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC17A3.10786=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'UGT1A7.54577=M', 'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'RHCG.51458=EH', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'TMEM176B.28959=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'SLC6A13.6540=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC23A1.9963=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GBA3.57733=EL', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'GBA3.57733=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'IL22RA1.58985=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC10A2.6555=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'ANG.283=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'C14orf73.91828=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL', 'COL23A1.91522=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'NAT8.9027=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'CTSL3.392360=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'PROS1.5627=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'REG3G.130120=L', 'ACY3.91703=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'SLC28A1.9154=EL', 'REG3G.130120=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'REG1B.5968=M', 'CFB.629=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'ODAM.54959=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'UNC5CL.222643=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'DPYS.1807=EL'})",0.9826388888888888,1.0,0.020754716981132074,0.017361111111111112
"frozenset({'NGEF.25791=EL', 'SLC39A5.283375=EL', 'ACY3.91703=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9826388888888888,1.0,0.018867924528301886,0.017361111111111112
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'CUBN.8029=EL', 'HNF4A.3172=EL', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'FIGNL2.401720=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.020833333333333332
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'ACSM2A.123876=EL', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL', 'SLC16A9.220963=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.020833333333333332
"frozenset({'UGT1A7.54577=M', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'SLC17A4.10050=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'SLC22A11.55867=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.020833333333333332
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'COL23A1.91522=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.020833333333333332
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'LOC100131551.100131551=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'KBTBD11.9920=EL', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'RNASE4.6038=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'GLB1L.79411=EL', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.020833333333333332
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'ACE2.59272=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'UGT2A3.79799=EL', 'ALPK2.115701=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'SLC39A5.283375=EL', 'PLEKHJ1.55111=EH', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'GLYAT.10249=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.020833333333333332
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'IL22RA1.58985=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'TTTY4C.474150=H'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'UGT1A7.54577=M', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HAVCR1.26762=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'FLJ32063.150538=M', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'ALPK2.115701=EL', 'SLC39A5.283375=EL', 'C8orf71.26138=EH', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HAVCR1.26762=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'UGT1A7.54577=M', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'C1orf186.440712=EL', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'TRIM15.89870=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'ACSM2B.348158=EL', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HHLA2.11148=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HAVCR1.26762=EL', 'LGALS2.3957=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'C1orf186.440712=EL', 'WFDC5.149708=M', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'WFDC5.149708=M', 'GLYAT.10249=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'CLRN3.119467=EL', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'SLC39A5.283375=EL', 'TMEM176A.55365=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.024305555555555556
"frozenset({'SLC39A5.283375=EL', 'ALPK2.115701=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'NAT8.9027=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.027777777777777776
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'CTSL3.392360=L', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.020833333333333332
"frozenset({'CLPB.81570=EH', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'SLC17A4.10050=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.020833333333333332
"frozenset({'CYP21A2.1589=EL', 'SLC39A5.283375=EL', 'EVI5L.115704=EH', 'LOC100129034.100129034=EL', 'HNF4A.3172=EL'})",0.9811320754716981,1.0,0.018867924528301886,0.020833333333333332
