Pattern,Size,supportT,supportN,GrowthRatio
"frozenset({'TOP2A_EH', 'TPX2_EH', 'KIF11_EH', 'KIF20A_EH', 'DEPDC1_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TOP2A_EH', 'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'KIF20A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TOP2A_EH', 'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'DEPDC1_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TOP2A_EH', 'TPX2_EH', 'DEPDC1B_EH', 'SPAG5_EH', 'KIF20A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TOP2A_EH', 'AURKA_EH', 'TPX2_EH', 'SPAG5_EH', 'KIF20A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TOP2A_EH', 'AURKA_EH', 'TPX2_EH', 'KIF20A_EH', 'DEPDC1_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TOP2A_EH', 'KIF11_EH', 'SPAG5_EH', 'DEPDC1_EH', 'BUB1B_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TOP2A_EH', 'AURKA_EH', 'KIF11_EH', 'KIF20A_EH', 'DEPDC1_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'ASPM_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF14_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'TPX2_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF20A_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'ASPM_EH', 'KIF14_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'TPX2_EH', 'ASPM_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'ASPM_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'ASPM_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'ASPM_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'KIF14_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'KIF14_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF14_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'EXO1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'TPX2_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'TPX2_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'ERCC6L_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF20A_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'KIF14_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'KIF14_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'TPX2_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'TPX2_EH', 'KIF20A_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'TPX2_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'TPX2_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'DLGAP5_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'KIF20A_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF20A_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'TPX2_EH', 'EXO1_EH', 'ASPM_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'TPX2_EH', 'ASPM_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'TPX2_EH', 'ASPM_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'ASPM_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'TPX2_EH', 'EXO1_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'TPX2_EH', 'EXO1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'EXO1_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'TPX2_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'TPX2_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'TPX2_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'TPX2_EH', 'KIF20A_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'TPX2_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'DEPDC1_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'KIF20A_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF20A_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF20A_EH', 'ERCC6L_EH', 'ANLN_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'UHRF1_EH', 'ERCC6L_EH', 'CDC6_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'UHRF1_EH', 'KIF20A_EH', 'ERCC6L_EH', 'CDC6_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF20A_EH', 'ERCC6L_EH', 'CDC6_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'DEPDC1B_EH', 'SPAG5_EH', 'ERCC6L_EH', 'CDC6_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'ASPM_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'ASPM_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'KIF14_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'KIF14_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'EXO1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF11_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'KIF20A_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF11_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF20A_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'EXO1_EH', 'ASPM_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'EXO1_EH', 'ASPM_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'ASPM_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'ASPM_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'ASPM_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'ASPM_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'KIF14_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'EXO1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'EXO1_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'UHRF1_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF11_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF11_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'SPAG5_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF20A_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'KIF20A_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF11_EH', 'KIF20A_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF11_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF20A_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'UHRF1_EH', 'KIF20A_EH', 'CDC6_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'EXO1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF11_EH', 'KIF20A_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF11_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'KIF20A_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF11_EH', 'KIF20A_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF11_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'EXO1_EH', 'ASPM_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'ASPM_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'EXO1_EH', 'KIF20A_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF11_EH', 'KIF20A_EH', 'DEPDC1_EH', 'KIF4A_EH'})",5,0.3333333333333333,0.0,inf
