"","items","support","count"
"587","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC28A1.9154=EL,SLC39A5.283375=EL,CFB.629=EL}",1,66
"588","{EVI5L.115704=EH,LOC100129034.100129034=EL,C8orf22.492307=M,SLC39A5.283375=EL,CFB.629=EL}",1,66
"589","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACSM2A.123876=EL,SLC39A5.283375=EL,CFB.629=EL}",1,66
"590","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,TM4SF5.9032=EL}",1,66
"591","{EVI5L.115704=EH,LOC100129034.100129034=EL,METTL7B.196410=EL,SLC39A5.283375=EL,CFB.629=EL}",1,66
"592","{EVI5L.115704=EH,LOC100129034.100129034=EL,RDH5.5959=EL,SLC39A5.283375=EL,CFB.629=EL}",1,66
"593","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,SLC10A2.6555=EL}",1,66
"594","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,SLC16A9.220963=EL}",1,66
"595","{EVI5L.115704=EH,LOC100129034.100129034=EL,C8orf71.26138=EH,SLC39A5.283375=EL,CFB.629=EL}",1,66
"596","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,DPYS.1807=EL}",1,66
"597","{EVI5L.115704=EH,LOC100129034.100129034=EL,RNASE4.6038=EL,SLC39A5.283375=EL,CFB.629=EL}",1,66
"598","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,UGT1A8.54576=L}",1,66
"599","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,ANKS4B.257629=EL}",1,66
"600","{EVI5L.115704=EH,LOC100129034.100129034=EL,NTN1.9423=EH,SLC39A5.283375=EL,CFB.629=EL}",1,66
"601","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,GBA3.57733=EL}",1,66
"602","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,ALPI.248=L}",1,66
"603","{EVI5L.115704=EH,LOC100131551.100131551=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL}",1,66
"604","{EVI5L.115704=EH,PLEKHJ1.55111=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL}",1,66
"605","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,SLC2A2.6514=EL}",1,66
"606","{EVI5L.115704=EH,LOC100129034.100129034=EL,CUBN.8029=EL,SLC39A5.283375=EL,CFB.629=EL}",1,66
"607","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,CYP21A2.1589=EL}",1,66
"608","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,CFB.629=EL,UGT1A3.54659=L}",1,66
"609","{EVI5L.115704=EH,LOC100129034.100129034=EL,ABCC3.8714=EL,SLC39A5.283375=EL,CFB.629=EL}",1,66
"610","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"611","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"612","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,HNF4A.3172=EL}",1,66
"613","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,REG3G.130120=L}",1,66
"614","{EVI5L.115704=EH,LOC100129034.100129034=EL,FIGNL2.401720=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"615","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,NRXN2.9379=EL}",1,66
"616","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,HHLA2.11148=EL}",1,66
"617","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,NXNL2.158046=EL}",1,66
"618","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,ADAM18.8749=M}",1,66
"619","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,ENKUR.219670=EL}",1,66
"620","{EVI5L.115704=EH,LOC100129034.100129034=EL,FAM58A.92002=EH,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"621","{EVI5L.115704=EH,COL23A1.91522=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"622","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACSM2B.348158=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"623","{EVI5L.115704=EH,LOC100129034.100129034=EL,C4orf47.441054=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"624","{EVI5L.115704=EH,LOC100129034.100129034=EL,CDHR5.53841=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"625","{EVI5L.115704=EH,FLJ32063.150538=M,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"626","{EVI5L.115704=EH,LOC100129034.100129034=EL,CLDN2.9075=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"627","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,LOC285733.285733=EL}",1,66
"628","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,WFDC5.149708=M}",1,66
"629","{EVI5L.115704=EH,CYP2J2.1573=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"630","{EVI5L.115704=EH,LOC100129034.100129034=EL,TRIM10.10107=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"631","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,KLK15.55554=EH}",1,66
"632","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,RHCG.51458=EH}",1,66
"633","{EVI5L.115704=EH,LOC100129034.100129034=EL,IL22RA1.58985=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"634","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,UGT1A7.54577=M}",1,66
"635","{EVI5L.115704=EH,LOC100129034.100129034=EL,CDH6.1004=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"636","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC22A11.55867=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"637","{EVI5L.115704=EH,SLC17A4.10050=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"638","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACY3.91703=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"639","{EVI5L.115704=EH,LOC100129034.100129034=EL,GALNT14.79623=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"640","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,TTTY4C.474150=H}",1,66
"641","{EVI5L.115704=EH,LOC100129034.100129034=EL,TRIM15.89870=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"642","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,FCAMR.83953=EL}",1,66
"643","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,CTSL3.392360=L}",1,66
"644","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,ACE2.59272=EL}",1,66
"645","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,SLC7A9.11136=EL}",1,66
"646","{EVI5L.115704=EH,LOC100129034.100129034=EL,TMEM176B.28959=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"647","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,NAT8.9027=EL}",1,66
"648","{EVI5L.115704=EH,LOC100129034.100129034=EL,PDZD3.79849=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"649","{EVI5L.115704=EH,LOC100129034.100129034=EL,PROS1.5627=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"650","{EVI5L.115704=EH,LOC100129034.100129034=EL,KBTBD11.9920=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"651","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,SLC17A3.10786=EL}",1,66
"652","{EVI5L.115704=EH,LOC100129034.100129034=EL,ODAM.54959=EH,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"653","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,SLC23A1.9963=EL}",1,66
"654","{EVI5L.115704=EH,LOC100129034.100129034=EL,UGT2A3.79799=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"655","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,PRAP1.118471=EL}",1,66
"656","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,REG1B.5968=M}",1,66
"657","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,CAPN12.147968=EL}",1,66
"658","{EVI5L.115704=EH,LOC100129034.100129034=EL,TMEM176A.55365=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"659","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,LGALS2.3957=EL}",1,66
"660","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,BBOX1.8424=EL}",1,66
"661","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,SLC6A13.6540=EL}",1,66
"662","{EVI5L.115704=EH,LOC100129034.100129034=EL,CLRN3.119467=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"663","{EVI5L.115704=EH,LOC100129034.100129034=EL,PDZK1IP1.10158=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"664","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,SLC5A10.125206=EL}",1,66
"665","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,BAIAP2L2.80115=EL}",1,66
"666","{EVI5L.115704=EH,LOC100129034.100129034=EL,ANG.283=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"667","{EVI5L.115704=EH,LOC100129034.100129034=EL,C14orf73.91828=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"668","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,ANXA13.312=EL}",1,66
"669","{EVI5L.115704=EH,LOC100129034.100129034=EL,FUT6.2528=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"670","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC28A1.9154=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"671","{EVI5L.115704=EH,LOC100129034.100129034=EL,C8orf22.492307=M,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"672","{EVI5L.115704=EH,LOC100129034.100129034=EL,ACSM2A.123876=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"673","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,TM4SF5.9032=EL}",1,66
"674","{EVI5L.115704=EH,LOC100129034.100129034=EL,METTL7B.196410=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"675","{EVI5L.115704=EH,LOC100129034.100129034=EL,RDH5.5959=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"676","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,SLC10A2.6555=EL}",1,66
"677","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,SLC16A9.220963=EL}",1,66
"678","{EVI5L.115704=EH,LOC100129034.100129034=EL,C8orf71.26138=EH,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"679","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,DPYS.1807=EL}",1,66
"680","{EVI5L.115704=EH,LOC100129034.100129034=EL,RNASE4.6038=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"681","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,UGT1A8.54576=L}",1,66
"682","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,ANKS4B.257629=EL}",1,66
"683","{EVI5L.115704=EH,LOC100129034.100129034=EL,NTN1.9423=EH,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"684","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,GBA3.57733=EL}",1,66
"685","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,ALPI.248=L}",1,66
"686","{EVI5L.115704=EH,LOC100131551.100131551=EL,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"687","{EVI5L.115704=EH,PLEKHJ1.55111=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"688","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,SLC2A2.6514=EL}",1,66
"689","{EVI5L.115704=EH,LOC100129034.100129034=EL,CUBN.8029=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"690","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,CYP21A2.1589=EL}",1,66
"691","{EVI5L.115704=EH,LOC100129034.100129034=EL,SLC39A5.283375=EL,HAVCR1.26762=EL,UGT1A3.54659=L}",1,66
"692","{EVI5L.115704=EH,LOC100129034.100129034=EL,ABCC3.8714=EL,SLC39A5.283375=EL,HAVCR1.26762=EL}",1,66
"693","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,MTMR11.10903=EL,SLC39A5.283375=EL}",1,66
"694","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"695","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"696","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,FIGNL2.401720=EL,SLC39A5.283375=EL}",1,66
"697","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,NRXN2.9379=EL}",1,66
"698","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,HHLA2.11148=EL}",1,66
"699","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,NXNL2.158046=EL}",1,66
"700","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,ADAM18.8749=M}",1,66
"701","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,ENKUR.219670=EL}",1,66
"702","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,FAM58A.92002=EH,SLC39A5.283375=EL}",1,66
"703","{EVI5L.115704=EH,COL23A1.91522=EL,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL}",1,66
"704","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,ACSM2B.348158=EL,SLC39A5.283375=EL}",1,66
"705","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,C4orf47.441054=EL,SLC39A5.283375=EL}",1,66
"706","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,CDHR5.53841=EL,SLC39A5.283375=EL}",1,66
"707","{EVI5L.115704=EH,FLJ32063.150538=M,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL}",1,66
"708","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,CLDN2.9075=EL,SLC39A5.283375=EL}",1,66
"709","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,LOC285733.285733=EL}",1,66
"710","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,WFDC5.149708=M}",1,66
"711","{EVI5L.115704=EH,CYP2J2.1573=EL,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL}",1,66
"712","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,TRIM10.10107=EL,SLC39A5.283375=EL}",1,66
"713","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,KLK15.55554=EH}",1,66
"714","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,RHCG.51458=EH}",1,66
"715","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,IL22RA1.58985=EL,SLC39A5.283375=EL}",1,66
"716","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,UGT1A7.54577=M}",1,66
"717","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,CDH6.1004=EL,SLC39A5.283375=EL}",1,66
"718","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC22A11.55867=EL,SLC39A5.283375=EL}",1,66
"719","{EVI5L.115704=EH,SLC17A4.10050=EL,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL}",1,66
"720","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,ACY3.91703=EL,SLC39A5.283375=EL}",1,66
"721","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,GALNT14.79623=EL,SLC39A5.283375=EL}",1,66
"722","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,TTTY4C.474150=H}",1,66
"723","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,TRIM15.89870=EL,SLC39A5.283375=EL}",1,66
"724","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,FCAMR.83953=EL}",1,66
"725","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,CTSL3.392360=L}",1,66
"726","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,ACE2.59272=EL}",1,66
"727","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,SLC7A9.11136=EL}",1,66
"728","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,TMEM176B.28959=EL,SLC39A5.283375=EL}",1,66
"729","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,NAT8.9027=EL}",1,66
"730","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,PDZD3.79849=EL,SLC39A5.283375=EL}",1,66
"731","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,PROS1.5627=EL,SLC39A5.283375=EL}",1,66
"732","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,KBTBD11.9920=EL,SLC39A5.283375=EL}",1,66
"733","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,SLC17A3.10786=EL}",1,66
"734","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,ODAM.54959=EH,SLC39A5.283375=EL}",1,66
"735","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,SLC23A1.9963=EL}",1,66
"736","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,UGT2A3.79799=EL,SLC39A5.283375=EL}",1,66
"737","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,PRAP1.118471=EL}",1,66
"738","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,REG1B.5968=M}",1,66
"739","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,CAPN12.147968=EL}",1,66
"740","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,TMEM176A.55365=EL,SLC39A5.283375=EL}",1,66
"741","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,LGALS2.3957=EL}",1,66
"742","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,BBOX1.8424=EL}",1,66
"743","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,SLC6A13.6540=EL}",1,66
"744","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,CLRN3.119467=EL,SLC39A5.283375=EL}",1,66
"745","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,PDZK1IP1.10158=EL,SLC39A5.283375=EL}",1,66
"746","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,SLC5A10.125206=EL}",1,66
"747","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,BAIAP2L2.80115=EL}",1,66
"748","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,ANG.283=EL,SLC39A5.283375=EL}",1,66
"749","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,C14orf73.91828=EL,SLC39A5.283375=EL}",1,66
"750","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,ANXA13.312=EL}",1,66
"751","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,FUT6.2528=EL,SLC39A5.283375=EL}",1,66
"752","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC28A1.9154=EL,SLC39A5.283375=EL}",1,66
"753","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,C8orf22.492307=M,SLC39A5.283375=EL}",1,66
"754","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,ACSM2A.123876=EL,SLC39A5.283375=EL}",1,66
"755","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,TM4SF5.9032=EL}",1,66
"756","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,METTL7B.196410=EL,SLC39A5.283375=EL}",1,66
"757","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,RDH5.5959=EL,SLC39A5.283375=EL}",1,66
"758","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,SLC10A2.6555=EL}",1,66
"759","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,SLC16A9.220963=EL}",1,66
"760","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,C8orf71.26138=EH,SLC39A5.283375=EL}",1,66
"761","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,DPYS.1807=EL}",1,66
"762","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,RNASE4.6038=EL,SLC39A5.283375=EL}",1,66
"763","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,UGT1A8.54576=L}",1,66
"764","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,ANKS4B.257629=EL}",1,66
"765","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,NTN1.9423=EH,SLC39A5.283375=EL}",1,66
"766","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,GBA3.57733=EL}",1,66
"767","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,ALPI.248=L}",1,66
"768","{EVI5L.115704=EH,LOC100131551.100131551=EL,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL}",1,66
"769","{EVI5L.115704=EH,PLEKHJ1.55111=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL}",1,66
"770","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,SLC2A2.6514=EL}",1,66
"771","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,CUBN.8029=EL,SLC39A5.283375=EL}",1,66
"772","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,CYP21A2.1589=EL}",1,66
"773","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,SLC39A5.283375=EL,UGT1A3.54659=L}",1,66
"774","{EVI5L.115704=EH,LOC100129034.100129034=EL,UNC5CL.222643=EL,ABCC3.8714=EL,SLC39A5.283375=EL}",1,66
"775","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,HNF4A.3172=EL}",1,66
"776","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,REG3G.130120=L}",1,66
"777","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,FIGNL2.401720=EL,SLC39A5.283375=EL}",1,66
"778","{EVI5L.115704=EH,LOC100129034.100129034=EL,MTMR11.10903=EL,SLC39A5.283375=EL,NRXN2.9379=EL}",1,66
